pilot|technology|esco_occ_code|isco_code|occupation_title|tech_label|best_esco_label|best_esco_uri|similarity|matched_as|state|strategy
L|Function-oriented assembly|1321.2.2|1321|industrial quality manager|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|1321.2.3|1321|operations manager|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.1|2521|database administrator|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.2|2521|database designer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.3|2521|database developer|System integration|integrate system components|http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72|0.5534|optional|adjacent|upskilling
L|Function-oriented assembly|2521.4|2521|database integrator|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2111.3|2111|Physicists|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3122.4.5|3122|electronics production supervisor|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3122.4.8|3122|Optical Instrument Production Supervisor|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.5|2521|data warehouse designer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.3|2152|Instrumentation Engineer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.6|2152|Microelectronics Designer|System integration|integrate system components|http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72|0.5534|essential|adjacent|upskilling
L|Function-oriented assembly|2152.1.7.1|2152|Integrated Circuit Design Engineer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.8|2152|Microelectronics Materials Engineer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.9|2152|Microelectronics Smart Manufacturing Engineer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.11|2152|Optoelectronic Engineer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|9333.3|9333|Materials Handlers|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|9333.8|9333|warehouse worker|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|4321.1|4321|inventory coordinator|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.6|3114|Microelectronics Engineering Technician|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.7|3114|Microelectronics Maintenance Technician|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.9|3114|Optoelectronic Engineering Technician|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.10|3114|Sensor Engineering Technician|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7311.2|7311|Optical Instrument Assembler|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7311.3|7311|Optical Instrument Repairer|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7311.4|7311|Precision Instrument Assembler|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3119.2.1|3119|robotics engineering technician|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3119.12|3119|Photonics Engineering Technician|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7412.3|7412|Electrical Mechanic|System integration|||0.0||absent_internal|reskilling
L|Function-oriented assembly|1321.2.1|1321|industrial production manager|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|1321.2.2|1321|industrial quality manager|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|1321.2.3|1321|operations manager|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.1|2521|database administrator|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.2|2521|database designer|Ability to operate both virtual and physical assembly environments|Assembly (computer programming)|http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3|0.5517|optional|adjacent|upskilling
L|Function-oriented assembly|2521.3|2521|database developer|Ability to operate both virtual and physical assembly environments|Assembly (computer programming)|http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3|0.5517|optional|adjacent|upskilling
L|Function-oriented assembly|2521.4|2521|database integrator|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2111.3|2111|Physicists|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3122.4.5|3122|electronics production supervisor|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3122.4.8|3122|Optical Instrument Production Supervisor|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2521.5|2521|data warehouse designer|Ability to operate both virtual and physical assembly environments|Assembly (computer programming)|http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3|0.5517|optional|adjacent|upskilling
L|Function-oriented assembly|2152.1.3|2152|Instrumentation Engineer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.6|2152|Microelectronics Designer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.7.1|2152|Integrated Circuit Design Engineer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.8|2152|Microelectronics Materials Engineer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.9|2152|Microelectronics Smart Manufacturing Engineer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|2152.1.11|2152|Optoelectronic Engineer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|9333.3|9333|Materials Handlers|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|9333.8|9333|warehouse worker|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|4321.1|4321|inventory coordinator|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.6|3114|Microelectronics Engineering Technician|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.7|3114|Microelectronics Maintenance Technician|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.9|3114|Optoelectronic Engineering Technician|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3114.1.10|3114|Sensor Engineering Technician|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7311.2|7311|Optical Instrument Assembler|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7311.3|7311|Optical Instrument Repairer|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7311.4|7311|Precision Instrument Assembler|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3119.2.1|3119|robotics engineering technician|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|3119.12|3119|Photonics Engineering Technician|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|7412.3|7412|Electrical Mechanic|Ability to operate both virtual and physical assembly environments|||0.0||absent_internal|reskilling
L|Function-oriented assembly|1321.2.1|1321|industrial production manager|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|1321.2.2|1321|industrial quality manager|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|1321.2.3|1321|operations manager|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.1|2521|database administrator|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.2|2521|database designer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.3|2521|database developer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.4|2521|database integrator|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2111.3|2111|Physicists|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3122.4.5|3122|electronics production supervisor|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3122.4.8|3122|Optical Instrument Production Supervisor|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.5|2521|data warehouse designer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.3|2152|Instrumentation Engineer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.6|2152|Microelectronics Designer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.7.1|2152|Integrated Circuit Design Engineer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.8|2152|Microelectronics Materials Engineer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.9|2152|Microelectronics Smart Manufacturing Engineer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.11|2152|Optoelectronic Engineer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|9333.3|9333|Materials Handlers|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|9333.8|9333|warehouse worker|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|4321.1|4321|inventory coordinator|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.6|3114|Microelectronics Engineering Technician|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.7|3114|Microelectronics Maintenance Technician|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.9|3114|Optoelectronic Engineering Technician|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.10|3114|Sensor Engineering Technician|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|7311.2|7311|Optical Instrument Assembler|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|7311.3|7311|Optical Instrument Repairer|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|7311.4|7311|Precision Instrument Assembler|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3119.2.1|3119|robotics engineering technician|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|3119.12|3119|Photonics Engineering Technician|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|7412.3|7412|Electrical Mechanic|Effective human-system communication|||0.0||absent_external|new hire
L|Function-oriented assembly|1321.2.1|1321|industrial production manager|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|1321.2.2|1321|industrial quality manager|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|1321.2.3|1321|operations manager|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.1|2521|database administrator|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.2|2521|database designer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.3|2521|database developer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.4|2521|database integrator|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2111.3|2111|Physicists|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3122.4.5|3122|electronics production supervisor|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3122.4.8|3122|Optical Instrument Production Supervisor|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2521.5|2521|data warehouse designer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.3|2152|Instrumentation Engineer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.6|2152|Microelectronics Designer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.7.1|2152|Integrated Circuit Design Engineer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.8|2152|Microelectronics Materials Engineer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.9|2152|Microelectronics Smart Manufacturing Engineer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|2152.1.11|2152|Optoelectronic Engineer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|9333.3|9333|Materials Handlers|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|9333.8|9333|warehouse worker|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|4321.1|4321|inventory coordinator|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.6|3114|Microelectronics Engineering Technician|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.7|3114|Microelectronics Maintenance Technician|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.9|3114|Optoelectronic Engineering Technician|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3114.1.10|3114|Sensor Engineering Technician|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|7311.2|7311|Optical Instrument Assembler|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|7311.3|7311|Optical Instrument Repairer|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|7311.4|7311|Precision Instrument Assembler|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3119.2.1|3119|robotics engineering technician|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|3119.12|3119|Photonics Engineering Technician|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
L|Function-oriented assembly|7412.3|7412|Electrical Mechanic|Evaluate and verify parameters and adjust settings|||0.0||absent_external|new hire
O|DPP Model|1324.8|1324|Supply Chain Managers|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|1324.3|1324|logistics and distribution manager|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.1|1321|industrial production manager|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.2|1321|industrial quality manager|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.3|1321|operations manager|Strategic integration|make strategic business decisions|http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63|0.647|essential|adjacent|upskilling
O|DPP Model|2521.1|2521|database administrator|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|2521.2|2521|database designer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|2521.3|2521|database developer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|2521.4|2521|database integrator|Strategic integration|define integration strategy|http://data.europa.eu/esco/skill/a4a882a1-0263-4dd2-b29a-f0028cac2393|0.782|optional|present|no action
O|DPP Model|2521.5|2521|data warehouse designer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|2144.1.8|2144|heating, ventilation, air conditioning engineer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|2144.1.22|2144|tooling engineer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3122.3|3122|industrial assembly supervisor|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.4|3122|electrical equipment production supervisor|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.5|3122|electronics production supervisor|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.8|3122|machine operator supervisor|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.14|3122|precision mechanics supervisor|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|9333.3|9333|Materials Handlers|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|9333.8|9333|warehouse worker|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|4321.1|4321|inventory coordinator|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|7421.7|7421|smart home installer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|7127.1|7127|heating and ventilation service installer|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3119.2.1|3119|robotics engineering technician|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3119.14|3119|process engineering technician|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3119.15|3119|product development engineering technician|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3119.16|3119|quality engineering technician|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|8212.2|8212|electrical equipment assembler|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|3113.1|3113|Electrical Engineering Technicians|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|7412.3|7412|electrical mechanic|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|7412.6|7412|household appliances repair technician|Strategic integration|||0.0||absent_internal|reskilling
O|DPP Model|1324.8|1324|Supply Chain Managers|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|1324.3|1324|logistics and distribution manager|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.1|1321|industrial production manager|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.2|1321|industrial quality manager|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.3|1321|operations manager|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2521.1|2521|database administrator|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2521.2|2521|database designer|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2521.3|2521|database developer|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2521.4|2521|database integrator|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2521.5|2521|data warehouse designer|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2144.1.8|2144|heating, ventilation, air conditioning engineer|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|2144.1.22|2144|tooling engineer|sustainability compliance|ensure compliance with environmental legislation|http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d|0.785|optional|present|no action
O|DPP Model|3122.3|3122|industrial assembly supervisor|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.4|3122|electrical equipment production supervisor|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.5|3122|electronics production supervisor|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.8|3122|machine operator supervisor|sustainability compliance|ensure compliance with environmental legislation|http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d|0.785|optional|present|no action
O|DPP Model|3122.4.14|3122|precision mechanics supervisor|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|9333.3|9333|Materials Handlers|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|9333.8|9333|warehouse worker|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|4321.1|4321|inventory coordinator|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|7421.7|7421|smart home installer|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|7127.1|7127|heating and ventilation service installer|sustainability compliance|ensure compliance with environmental legislation|http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d|0.785|optional|present|no action
O|DPP Model|3119.2.1|3119|robotics engineering technician|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|3119.14|3119|process engineering technician|sustainability compliance|sustainable technologies|http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb|0.5644|optional|adjacent|upskilling
O|DPP Model|3119.15|3119|product development engineering technician|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|3119.16|3119|quality engineering technician|sustainability compliance|ensure compliance with environmental legislation|http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d|0.785|optional|present|no action
O|DPP Model|8212.2|8212|electrical equipment assembler|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|3113.1|3113|Electrical Engineering Technicians|sustainability compliance|ensure material compliance|http://data.europa.eu/esco/skill/df08a4ae-4024-4460-8c92-eab78da1c94b|0.6065|essential|adjacent|upskilling
O|DPP Model|7412.3|7412|electrical mechanic|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|7412.6|7412|household appliances repair technician|sustainability compliance|||0.0||absent_internal|reskilling
O|DPP Model|1324.8|1324|Supply Chain Managers|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|1324.3|1324|logistics and distribution manager|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.1|1321|industrial production manager|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|essential|adjacent|upskilling
O|DPP Model|1321.2.2|1321|industrial quality manager|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|optional|adjacent|upskilling
O|DPP Model|1321.2.3|1321|operations manager|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|optional|adjacent|upskilling
O|DPP Model|2521.1|2521|database administrator|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|2521.2|2521|database designer|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|2521.3|2521|database developer|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|2521.4|2521|database integrator|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|2521.5|2521|data warehouse designer|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|2144.1.8|2144|heating, ventilation, air conditioning engineer|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|2144.1.22|2144|tooling engineer|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|essential|adjacent|upskilling
O|DPP Model|3122.3|3122|industrial assembly supervisor|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|essential|adjacent|upskilling
O|DPP Model|3122.4.4|3122|electrical equipment production supervisor|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.5|3122|electronics production supervisor|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.8|3122|machine operator supervisor|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|3122.4.14|3122|precision mechanics supervisor|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|9333.3|9333|Materials Handlers|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|9333.8|9333|warehouse worker|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|4321.1|4321|inventory coordinator|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|7421.7|7421|smart home installer|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|7127.1|7127|heating and ventilation service installer|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|3119.2.1|3119|robotics engineering technician|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|3119.14|3119|process engineering technician|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|essential|adjacent|upskilling
O|DPP Model|3119.15|3119|product development engineering technician|Process optimization|manufacturing processes|http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db|0.5756|optional|adjacent|upskilling
O|DPP Model|3119.16|3119|quality engineering technician|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|8212.2|8212|electrical equipment assembler|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|3113.1|3113|Electrical Engineering Technicians|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|7412.3|7412|electrical mechanic|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|7412.6|7412|household appliances repair technician|Process optimization|||0.0||absent_internal|reskilling
O|DPP Model|1324.8|1324|Supply Chain Managers|simulation usage|||0.0||absent_external|new hire
O|DPP Model|1324.3|1324|logistics and distribution manager|simulation usage|||0.0||absent_external|new hire
O|DPP Model|1321.2.1|1321|industrial production manager|simulation usage|||0.0||absent_external|new hire
O|DPP Model|1321.2.2|1321|industrial quality manager|simulation usage|||0.0||absent_external|new hire
O|DPP Model|1321.2.3|1321|operations manager|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2521.1|2521|database administrator|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2521.2|2521|database designer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2521.3|2521|database developer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2521.4|2521|database integrator|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2521.5|2521|data warehouse designer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2144.1.8|2144|heating, ventilation, air conditioning engineer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|2144.1.22|2144|tooling engineer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3122.3|3122|industrial assembly supervisor|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3122.4.4|3122|electrical equipment production supervisor|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3122.4.5|3122|electronics production supervisor|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3122.4.8|3122|machine operator supervisor|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3122.4.14|3122|precision mechanics supervisor|simulation usage|||0.0||absent_external|new hire
O|DPP Model|9333.3|9333|Materials Handlers|simulation usage|||0.0||absent_external|new hire
O|DPP Model|9333.8|9333|warehouse worker|simulation usage|||0.0||absent_external|new hire
O|DPP Model|4321.1|4321|inventory coordinator|simulation usage|||0.0||absent_external|new hire
O|DPP Model|7421.7|7421|smart home installer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|7127.1|7127|heating and ventilation service installer|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3119.2.1|3119|robotics engineering technician|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3119.14|3119|process engineering technician|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3119.15|3119|product development engineering technician|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3119.16|3119|quality engineering technician|simulation usage|||0.0||absent_external|new hire
O|DPP Model|8212.2|8212|electrical equipment assembler|simulation usage|||0.0||absent_external|new hire
O|DPP Model|3113.1|3113|Electrical Engineering Technicians|simulation usage|||0.0||absent_external|new hire
O|DPP Model|7412.3|7412|electrical mechanic|simulation usage|||0.0||absent_external|new hire
O|DPP Model|7412.6|7412|household appliances repair technician|simulation usage|||0.0||absent_external|new hire
O|DPP Model|1324.8|1324|Supply Chain Managers|Problem-solving|||0.0||absent_internal|reskilling
O|DPP Model|1324.3|1324|logistics and distribution manager|Problem-solving|||0.0||absent_internal|reskilling
O|DPP Model|1321.2.1|1321|industrial production manager|Problem-solving|||0.0||absent_internal|reskilling
